#filetype=fc_ob_pairs
#mode=gaw
#fieldpair_label=CO
#fieldpair_title=CO
#fieldpair_units=ppm
#ob_field_used=CO
#fc_field_used=CO_ppm
#ob_source=airnow
#fc_expid=mc0074
#fc_composite=oper=oper_airnow:1999010100;mc0074=mc0074_airnow:1999010100
#fc_startdate=2020-11-01 00:00:00
#fc_enddate=2020-11-30 00:00:00
#fc_start_hrs=00
#fc_ranges=3,6,9,12,15,18,21,24
#fc_range_premeaning_bins=n/a
#fc_ranges_postaverage=3,6,9,12,15,18,21,24
#fc_startdate_actual=2020-11-01 00:00:00
#fc_enddate_actual=2020-11-30 00:00:00
#fc_start_hrs_actual=00
#fc_ranges_actual=3,6,9,12,15,18,21,24
#fc_dayskip=0
#fc_refdate=n/a
#fc_ranges_remapped=0
#premeaning_period=0
#sites=<ALL_WITH_DATA>
#sites_actual=000090120,000090121,000090222,000090228,000101005,020200018,020900034,040130019,040131003,040133002,040134003,040134004,040134011,040134020,040139997,060010009,060010011,060010012,060010013,060010015,060070008,060130002,060131002,060131004,060190011,060195001,060250005,060270002,060292012,060370002,060370016,060370113,060371103,060371201,060371302,060371602,060371701,060372005,060375005,060376012,060410001,060531003,060550004,060590007,060590008,060592022,060595001,060655001,060658001,060658005,060659001,060670006,060670015,060710026,060711004,060712002,060719004,060750005,060771002,060811001,060831008,060850005,060850006,060950004,060970004,060990005,080013001,080310002,080310026,080310027,080410015,080677001,080691004,081230009,090030025,090050005,090090027,100032004,110010051,113490352005,113490354002,120110034,120110035,120310108,120570113,120864002,120952002,121290001,130890002,131210056,150030010,150031001,160010010,160010014,170199991,180970078,180970087,181630022,191630015,211110067,211110075,230031100,240053001,240230002,240270006,240330030,250250042,250250044,250270023,260810020,261630001,261630093,261630098,261630099,270031002,270370480,270530954,270530962,280490020,290950042,295100085,295100094,300310017,310550019,310550056,320030540,320030561,320031501,320311005,330115001,330150018,340030010,340070002,340130003,340390003,340390004,350010023,350010029,370630099,371830014,371830021,380150003,390350060,390490038,390610040,390610048,391351001,400019009,401090097,401091037,401431127,410510080,410670005,421010048,421010075,421010076,440070030,440071010,450790007,470090101,484800090073,484800150584,490353006,490353010,490494001,500070007,500070014,500210002,510130020,510870014,511611004,516500008,517100024,530090013,530330030,530330080,550270001,550790056,560090010,560210100,800020014,800090023,800090034,800090043,800090072,800090101,800090133,800090171,80011G001,80011G005,80011G008,80011G010,80011G012,80011G013,800150131,800150201,800150333,800150571,800150581,800150991,800151041,800151042,CC0050109,CC0050128,CC0050129,CC0050135
#nsites_actual=206
#area_shortname=global
#area_title=Global
#area=-90,-180,90,180
#missing_data_indicator=-9999
#source_dir=/home/na/nal/ver0D/9.5.2
#site_weighting=none
#voronoi_maxr=n/a
#column_titles=validity_time,forecast_range,site_id,lat,lon,fc,ob
20201101 03:00,3.00000,060371701,34.06670,-117.7506,0.55890218,1.0266667
20201101 03:00,3.00000,060372005,34.13263,-118.1271,0.57268272,0.81999999
20201101 03:00,3.00000,060375005,33.95507,-118.4305,0.61333121,0.21333333
20201101 03:00,3.00000,060376012,34.38330,-118.5283,0.35399758,0.39666666
20201101 03:00,3.00000,060410001,37.97220,-122.5189,0.18615602,0.61666667
20201101 03:00,3.00000,060531003,36.69426,-121.6233,0.30799094,0.36666667
20201101 03:00,3.00000,060550004,38.27885,-122.2750,0.31219384,0.63333335
20201101 03:00,3.00000,060590007,33.83059,-117.9385,0.91186487,0.60999999
20201101 03:00,3.00000,060590008,33.81931,-117.9188,0.87277592,1.0866667
20201101 03:00,3.00000,060592022,33.62999,-117.6759,0.49856235,0.57333332
20201101 03:00,3.00000,060595001,33.92506,-117.9526,0.98760608,0.64333334
20201101 03:00,3.00000,060655001,33.85260,-116.5410,0.12677972,0.30666667
20201101 03:00,3.00000,060658001,33.99945,-117.4158,0.41868098,0.65666668
20201101 03:00,3.00000,060658005,33.99639,-117.4925,0.47450440,0.83666666
20201101 03:00,3.00000,060659001,33.67654,-117.3310,0.36166839,0.57333333
20201101 03:00,3.00000,060670006,38.61380,-121.3680,0.37179660,0.72333334
20201101 03:00,3.00000,060670015,38.59333,-121.5037,0.33534513,1.0000000
20201101 03:00,3.00000,060710026,34.06812,-117.5258,0.42810756,0.86666665
20201101 03:00,3.00000,060711004,34.10366,-117.6291,0.43862183,1.0566667
20201101 03:00,3.00000,060712002,34.10013,-117.4920,0.38280364,0.86333334
20201101 03:00,3.00000,060719004,34.10668,-117.2741,0.28957954,0.78666667
20201101 03:00,3.00000,060750005,37.76580,-122.3978,0.24800491,0.49000000
20201101 03:00,3.00000,060771002,37.95075,-121.2690,0.47044485,1.7800000
20201101 03:00,3.00000,060811001,37.48280,-122.2022,0.40510081,0.95000001
20201101 03:00,3.00000,060831008,34.94287,-120.4356,0.26475925,0.34666666
20201101 03:00,3.00000,060850005,37.34830,-121.8947,0.39781889,1.0066667
20201101 03:00,3.00000,060850006,37.33820,-121.8499,0.37628571,1.6333333
20201101 03:00,3.00000,060950004,38.10251,-122.2380,0.38018905,1.4200000
20201101 03:00,3.00000,060970004,38.40377,-122.8183,0.19432901,0.29000000
20201101 03:00,3.00000,060990005,37.64217,-120.9942,0.41829791,1.2233333
20201101 03:00,3.00000,080013001,39.83920,-104.9489,0.39050439,0.42666667
20201101 03:00,3.00000,080310002,39.75110,-104.9872,0.37630919,0.39000000
20201101 03:00,3.00000,080310026,39.77940,-105.0052,0.37002857,0.75000000
20201101 03:00,3.00000,080310027,39.73214,-105.0153,0.36695951,0.84666667
20201101 03:00,3.00000,080410015,38.83089,-104.8392,0.13618308,0.46333333
20201101 03:00,3.00000,080677001,37.13678,-107.6286,0.32525482,1.2500000
20201101 03:00,3.00000,080691004,40.57640,-105.0794,0.14069538,0.53000000
20201101 03:00,3.00000,081230009,40.38610,-104.7367,0.17436770,0.22999999
20201101 03:00,3.00000,090030025,41.77144,-72.67992,0.22177455,0.90000000
20201101 03:00,3.00000,090050005,41.83310,-73.30330,0.18671405,0.15666667
20201101 03:00,3.00000,090090027,41.30129,-72.90269,0.24316506,0.77000000
20201101 03:00,3.00000,100032004,39.73940,-75.55810,0.21956497,0.21000000
20201101 03:00,3.00000,110010051,38.89475,-76.95343,0.20059111,0.44999999
20201101 03:00,3.00000,113490352005,40.59806,-111.8942,0.22856881,0.73333335
20201101 03:00,3.00000,113490354002,40.66284,-111.9018,0.21815188,0.43333333
20201101 03:00,3.00000,120110034,26.05405,-80.25761,0.14107160,0.16000000
20201101 03:00,3.00000,120110035,26.13126,-80.16785,0.13079747,0.51000001
20201101 03:00,3.00000,120310108,30.26281,-81.60683,0.11127583,0.46666667
20201101 03:00,3.00000,120570113,27.95513,-82.46953,0.13327572,0.52500001
20201101 03:00,3.00000,120864002,25.79833,-80.21028,0.13054491,0.20000000
20201101 03:00,3.00000,120952002,28.59970,-81.36280,0.10480428,0.26666668
20201101 03:00,3.00000,121290001,30.08420,-84.16170,0.16158933,0.17000000
20201101 03:00,3.00000,130890002,33.69060,-84.27310,0.17510372,0.18000001
20201101 03:00,3.00000,131210056,33.77832,-84.39142,0.18481843,0.73333333
20201101 03:00,3.00000,150030010,21.32360,-158.0886,0.068845107,0.15333334
20201101 03:00,3.00000,150031001,21.31030,-157.8581,0.071372752,0.36666667
20201101 03:00,3.00000,160010010,43.60070,-116.3479,0.19408007,0.76666665
20201101 03:00,3.00000,160010014,43.61638,-116.2038,0.19288374,0.66666667
20201101 03:00,3.00000,170199991,40.05190,-88.37240,0.11088210,0.039999999
20201101 03:00,3.00000,180970078,39.81080,-86.11470,0.14417572,0.31000000
20201101 03:00,3.00000,180970087,39.78793,-86.13088,0.14386032,0.47000000
20201101 03:00,3.00000,181630022,37.97722,-87.59639,0.14922468,0.10000000
20201101 03:00,3.00000,191630015,41.53000,-90.58750,0.11225207,0.12666666
20201101 03:00,3.00000,211110067,38.22860,-85.65440,0.15549237,0.32000000
20201101 03:00,3.00000,211110075,38.19350,-85.71210,0.15854219,0.55666665
20201101 03:00,3.00000,230031100,46.69640,-68.03310,0.14885419,0.13000000
20201101 03:00,3.00000,240053001,39.31083,-76.47444,0.18144359,0.13333334
20201101 03:00,3.00000,240230002,39.70580,-79.01190,0.17321149,0.069999998
20201101 03:00,3.00000,240270006,39.14320,-76.84619,0.21070816,0.40500000
20201101 03:00,3.00000,240330030,39.05530,-76.87830,0.20662578,0.14333334
20201101 03:00,3.00000,250250042,42.32940,-71.08250,0.27193415,0.96500000
20201101 03:00,3.00000,250250044,42.32520,-71.05605,0.26358948,0.86500001
20201101 03:00,3.00000,250270023,42.26390,-71.79470,0.19270520,0.67500001
20201101 03:00,3.00000,260810020,42.98470,-85.67110,0.14222441,0.0000000
20201101 03:00,3.00000,261630001,42.22830,-83.20920,0.18654683,0.0000000
20201101 03:00,3.00000,261630093,42.38599,-83.26632,0.19544852,0.50000000
20201101 03:00,3.00000,261630098,42.31216,-83.09194,0.18715426,0.23333334
20201101 03:00,3.00000,261630099,42.29582,-83.12943,0.18794503,0.30000001
20201101 03:00,3.00000,270031002,45.14250,-93.21390,0.10944999,0.15333334
20201101 03:00,3.00000,270370480,44.70612,-93.28580,0.10575061,0.16000000
20201101 03:00,3.00000,270530954,44.97900,-93.27370,0.10822654,0.29333333
20201101 03:00,3.00000,270530962,44.96530,-93.25510,0.10839727,0.39666667
20201101 03:00,3.00000,280490020,32.32911,-90.18272,0.16841354,1.0733333
20201101 03:00,3.00000,290950042,39.04791,-94.45052,0.10889840,0.20333333
20201101 03:00,3.00000,295100085,38.65645,-90.19855,0.11249450,0.26666667
20201101 03:00,3.00000,295100094,38.63106,-90.28114,0.11528386,0.42666666
20201101 03:00,3.00000,300310017,44.65701,-111.0896,0.11887018,0.17666667
20201101 03:00,3.00000,310550019,41.24740,-95.97310,0.10313306,0.12666666
20201101 03:00,3.00000,310550056,41.25948,-96.03471,0.10278518,0.42000000
20201101 03:00,3.00000,320030540,36.14188,-115.0787,0.26226952,1.3033333
20201101 03:00,3.00000,320030561,36.16396,-115.1139,0.25045030,1.5533333
20201101 03:00,3.00000,320031501,36.13971,-115.1757,0.23755336,0.95333336
20201101 03:00,3.00000,320311005,39.54092,-119.7468,0.14702586,0.83333333
20201101 03:00,3.00000,330115001,42.86183,-71.87862,0.16190367,0.14333334
20201101 03:00,3.00000,330150018,42.86253,-71.38014,0.20873157,0.29666666
20201101 03:00,3.00000,340030010,40.85355,-73.96610,0.31712290,0.20000000
20201101 03:00,3.00000,340070002,39.93444,-75.12529,0.42000864,0.59999999
20201101 03:00,3.00000,340130003,40.72099,-74.19289,0.33897019,0.50333334
20201101 03:00,3.00000,340390003,40.66239,-74.21481,0.34114088,0.40000001
20201101 03:00,3.00000,340390004,40.64144,-74.20837,0.33728297,0.43333334
20201101 03:00,3.00000,350010023,35.13530,-106.5847,0.20839574,0.32333334
20201101 03:00,3.00000,350010029,35.01860,-106.6519,0.21491584,0.33333334
20201101 03:00,3.00000,370630099,35.88940,-78.87470,0.18370117,0.30000000
20201101 03:00,3.00000,371830014,35.85610,-78.57420,0.17066706,0.27333334
20201101 03:00,3.00000,371830021,35.86520,-78.81970,0.18254940,0.28666666
20201101 03:00,3.00000,380150003,46.82530,-100.7681,0.11231037,0.13000000
20201101 03:00,3.00000,390350060,41.49219,-81.67855,0.16103130,0.23333334
20201101 03:00,3.00000,390490038,40.11109,-83.06538,0.18035770,0.26666668
20201101 03:00,3.00000,390610040,39.12886,-84.50404,0.18752946,0.36666667
20201101 03:00,3.00000,390610048,39.14603,-84.53838,0.19195224,0.74000000
20201101 03:00,3.00000,391351001,39.83562,-84.72049,0.16109002,0.17666667
20201101 03:00,3.00000,401090097,35.50297,-97.57767,0.14753484,0.96666666
20201101 03:00,3.00000,401091037,35.61280,-97.47220,0.14785815,0.60000002
20201101 03:00,3.00000,401431127,36.20670,-95.97640,0.17563274,0.77999999
20201101 03:00,3.00000,410510080,45.49664,-122.6029,0.19508600,0.44666667
20201101 03:00,3.00000,410670005,45.39916,-122.7455,0.18964552,0.49666666
20201101 03:00,3.00000,421010048,39.99139,-75.08083,0.41218227,0.44000000
20201101 03:00,3.00000,421010075,40.05417,-74.98517,0.38094651,1.1000000
20201101 03:00,3.00000,421010076,39.98884,-75.20721,0.38462382,0.72333334
20201101 03:00,3.00000,440070030,41.82949,-71.41746,0.19254657,1.2266667
20201101 03:00,3.00000,440071010,41.84030,-71.36170,0.18957677,0.75999999
20201101 03:00,3.00000,450790007,34.09390,-80.96220,0.15528362,0.064999999
20201101 03:00,3.00000,470090101,35.63220,-83.94220,0.16417976,0.13500000
20201101 03:00,3.00000,484800090073,19.35020,-99.15710,1.3420325,0.50000000
20201101 03:00,3.00000,484800150584,19.45250,-99.08600,1.3104907,0.35000001
20201101 03:00,3.00000,490353006,40.73350,-111.8717,0.19828745,0.70000001
20201101 03:00,3.00000,490353010,40.79550,-111.9309,0.19866952,0.56666667
20201101 03:00,3.00000,490494001,40.34140,-111.7136,0.19027654,0.59999999
20201101 03:00,3.00000,500070007,44.52839,-72.86897,0.15442525,0.11000000
20201101 03:00,3.00000,500070014,44.47610,-73.21030,0.16170605,0.23333334
20201101 03:00,3.00000,500210002,43.60853,-72.98246,0.15632395,0.40000001
20201101 03:00,3.00000,510130020,38.85940,-77.05890,0.20908547,0.30000001
20201101 03:00,3.00000,510870014,37.55652,-77.40027,0.18563486,0.27666667
20201101 03:00,3.00000,511611004,37.28560,-79.88420,0.19038634,0.23333334
20201101 03:00,3.00000,516500008,37.10368,-76.38695,0.14572904,0.60000000
20201101 03:00,3.00000,517100024,36.85555,-76.30135,0.17027840,0.63333333
20201101 03:00,3.00000,530090013,48.28670,-124.6203,0.20630729,0.12500000
20201101 03:00,3.00000,530330030,47.59722,-122.3197,0.20172875,0.31333333
20201101 03:00,3.00000,530330080,47.56824,-122.3086,0.20488100,0.29333334
20201101 03:00,3.00000,550270001,43.46611,-88.62111,0.11331019,0.17333334
20201101 03:00,3.00000,550790056,42.93257,-87.93434,0.11721519,0.15333334
20201101 03:00,3.00000,560090010,43.10000,-105.5000,0.12928813,0.076666666
20201101 03:00,3.00000,560210100,41.18222,-104.7783,0.12252876,0.15000000
20201101 03:00,3.00000,800090023,19.46840,-99.16970,1.1145261,0.90000001
20201101 03:00,3.00000,800090034,19.30440,-99.07380,1.5965810,0.75000000
20201101 03:00,3.00000,800090072,19.36070,-99.07380,1.4971800,0.55000001
20201101 03:00,3.00000,800090101,19.32510,-99.20410,1.2861869,0.65000001
20201101 03:00,3.00000,800090133,19.24640,-99.01000,1.8363591,0.60000002
20201101 03:00,3.00000,800090171,19.42460,-99.11950,1.2913094,1.0000000
20201101 03:00,3.00000,80011G001,20.51832,-100.8159,0.12951660,0.83999997
20201101 03:00,3.00000,80011G005,20.65794,-101.3492,0.15797784,1.2666667
20201101 03:00,3.00000,80011G008,20.57856,-101.1989,0.13770630,1.0633333
20201101 03:00,3.00000,80011G012,20.56523,-101.1882,0.13617079,3.2200000
20201101 03:00,3.00000,80011G013,20.55815,-101.2048,0.13987230,0.45333333
20201101 03:00,3.00000,800150131,19.57700,-99.25420,0.71940690,0.60000002
20201101 03:00,3.00000,800150201,19.65820,-99.09650,0.70957210,0.55000001
20201101 03:00,3.00000,800150571,19.48240,-99.24350,0.94322642,0.35000001
20201101 03:00,3.00000,800150581,19.39190,-99.02810,1.5361347,0.75000000
20201101 03:00,3.00000,800150991,19.46040,-98.90280,1.2681090,0.40000001
20201101 03:00,3.00000,800151041,19.52900,-99.20450,0.91394171,0.50000000
20201101 03:00,3.00000,800151042,19.53470,-99.11770,1.0523769,0.35000001
20201101 03:00,3.00000,CC0050109,45.50265,-73.66391,0.26414107,0.26000000
20201101 03:00,3.00000,CC0050128,45.46830,-73.74119,0.27379353,0.17333334
20201101 03:00,3.00000,CC0050129,45.65172,-73.57390,0.25642269,0.21333333
20201101 03:00,3.00000,CC0050135,45.59333,-73.63733,0.26285152,0.20000000
20201101 06:00,6.00000,000090120,53.50280,-113.6111,0.19477164,0.13333334
20201101 06:00,6.00000,000090121,53.54720,-113.3681,0.18704060,0.36666667
20201101 06:00,6.00000,000090222,51.08140,-114.1403,0.40353784,0.30333333
20201101 06:00,6.00000,000090228,51.04761,-114.0752,0.41106083,0.44666666
20201101 06:00,6.00000,000101005,49.02151,-122.3266,0.32466991,0.23000000
20201101 06:00,6.00000,020200018,61.20586,-149.8246,0.29526184,1.5000000
20201101 06:00,6.00000,020900034,64.84580,-147.7273,0.16278712,0.30000001
20201101 06:00,6.00000,040130019,33.48380,-112.1426,0.37557073,2.2333334
20201101 06:00,6.00000,040131003,33.41050,-111.8651,0.34647541,0.70000001
20201101 06:00,6.00000,040133002,33.45790,-112.0460,0.41444779,2.0000000
20201101 06:00,6.00000,040134003,33.40330,-112.0731,0.37561825,1.0333333
20201101 06:00,6.00000,040134004,33.29900,-111.8843,0.32100861,0.89999998
20201101 06:00,6.00000,040134011,33.37000,-112.6207,0.14654686,0.40000001
20201101 06:00,6.00000,040134020,33.46181,-112.1280,0.37346710,2.4333333
20201101 06:00,6.00000,040139997,33.50360,-112.0950,0.40945545,1.9700000
20201101 06:00,6.00000,060010009,37.74306,-122.1699,0.69444118,0.80333332
20201101 06:00,6.00000,060010011,37.81480,-122.2824,0.49946107,0.70333334
20201101 06:00,6.00000,060010012,37.79362,-122.2634,0.53228783,0.80666665
20201101 06:00,6.00000,060010013,37.86477,-122.3027,0.46450992,0.52333333
20201101 06:00,6.00000,060010015,37.70122,-121.9030,0.64868987,0.77666668
20201101 06:00,6.00000,060070008,39.76168,-121.8405,0.19767492,0.60000000
20201101 06:00,6.00000,060130002,37.93830,-122.0250,0.68454162,0.67333333
20201101 06:00,6.00000,060131002,38.00631,-121.6419,0.41411846,0.69666668
20201101 06:00,6.00000,060131004,37.96040,-122.3571,0.39373225,0.89333332
20201101 06:00,6.00000,060190011,36.78538,-119.7732,0.41483112,1.8000000
20201101 06:00,6.00000,060195001,36.81920,-119.7164,0.41056490,1.0466666
20201101 06:00,6.00000,060250005,32.67618,-115.4831,0.30873136,0.98333333
20201101 06:00,6.00000,060270002,37.36070,-118.3308,0.092446374,0.10333333
20201101 06:00,6.00000,060292012,35.33130,-119.0000,0.37247005,0.59000001
20201101 06:00,6.00000,060370002,34.13647,-117.9240,0.60553546,0.96666666
20201101 06:00,6.00000,060370016,34.14390,-117.8508,0.54085659,0.43666667
20201101 06:00,6.00000,060370113,34.05110,-118.4564,0.95857843,0.68000000
20201101 06:00,6.00000,060371201,34.19920,-118.5331,0.73381417,1.0533333
20201101 06:00,6.00000,060371302,33.90140,-118.2050,1.3779433,1.3333333
20201101 06:00,6.00000,060371602,34.01028,-118.0685,1.1093514,1.0900000
20201101 06:00,6.00000,060371701,34.06670,-117.7506,0.65487343,1.1900000
20201101 06:00,6.00000,060372005,34.13263,-118.1271,0.75617946,0.76333334
20201101 06:00,6.00000,060375005,33.95507,-118.4305,1.1167126,0.49666666
20201101 06:00,6.00000,060376012,34.38330,-118.5283,0.47430699,0.30333333
20201101 06:00,6.00000,060410001,37.97220,-122.5189,0.22645734,0.65000000
20201101 06:00,6.00000,060531003,36.69426,-121.6233,0.34470794,0.45000000
20201101 06:00,6.00000,060550004,38.27885,-122.2750,0.38316834,0.63999999
20201101 06:00,6.00000,060590007,33.83059,-117.9385,1.2055712,0.56333333
20201101 06:00,6.00000,060590008,33.81931,-117.9188,1.1395661,1.0133333
20201101 06:00,6.00000,060592022,33.62999,-117.6759,0.52903899,0.57666668
20201101 06:00,6.00000,060595001,33.92506,-117.9526,1.3314297,0.92666666
20201101 06:00,6.00000,060655001,33.85260,-116.5410,0.17630759,0.28666668
20201101 06:00,6.00000,060658001,33.99945,-117.4158,0.47611513,1.1000000
20201101 06:00,6.00000,060658005,33.99639,-117.4925,0.52873602,1.0533333
20201101 06:00,6.00000,060659001,33.67654,-117.3310,0.40017419,0.68333332
20201101 06:00,6.00000,060670006,38.61380,-121.3680,0.41248717,0.85666668
20201101 06:00,6.00000,060670015,38.59333,-121.5037,0.36514235,1.0000000
20201101 06:00,6.00000,060710026,34.06812,-117.5258,0.47049704,1.1433334
20201101 06:00,6.00000,060711004,34.10366,-117.6291,0.47754896,0.93333334
20201101 06:00,6.00000,060712002,34.10013,-117.4920,0.42355497,1.1500000
20201101 06:00,6.00000,060719004,34.10668,-117.2741,0.34918456,1.2933334
20201101 06:00,6.00000,060750005,37.76580,-122.3978,0.31489758,0.80333332
20201101 06:00,6.00000,060771002,37.95075,-121.2690,0.56643834,1.2433333
20201101 06:00,6.00000,060811001,37.48280,-122.2022,0.61710705,0.81000000
20201101 06:00,6.00000,060831008,34.94287,-120.4356,0.28276287,0.19000000
20201101 06:00,6.00000,060850005,37.34830,-121.8947,0.56647072,1.5666667
20201101 06:00,6.00000,060850006,37.33820,-121.8499,0.51757289,1.6200000
20201101 06:00,6.00000,060950004,38.10251,-122.2380,0.49907265,2.0433334
20201101 06:00,6.00000,060970004,38.40377,-122.8183,0.26444997,0.30666667
20201101 06:00,6.00000,060990005,37.64217,-120.9942,0.47164445,1.3100000
20201101 06:00,6.00000,080013001,39.83920,-104.9489,0.38031379,0.97000001
20201101 06:00,6.00000,080310002,39.75110,-104.9872,0.33946157,0.50333333
20201101 06:00,6.00000,080310026,39.77940,-105.0052,0.33725614,0.84333334
20201101 06:00,6.00000,080310027,39.73214,-105.0153,0.32312612,1.1266667
20201101 06:00,6.00000,080410015,38.83089,-104.8392,0.10889663,0.37666667
20201101 06:00,6.00000,080677001,37.13678,-107.6286,0.42574871,1.2400000
20201101 06:00,6.00000,080691004,40.57640,-105.0794,0.15271746,0.66000002
20201101 06:00,6.00000,081230009,40.38610,-104.7367,0.21393234,0.25333334
20201101 06:00,6.00000,090030025,41.77144,-72.67992,0.19573228,0.97000003
20201101 06:00,6.00000,090050005,41.83310,-73.30330,0.20277368,0.17000000
20201101 06:00,6.00000,090090027,41.30129,-72.90269,0.21647780,0.69500002
20201101 06:00,6.00000,100032004,39.73940,-75.55810,0.16756754,0.23000000
20201101 06:00,6.00000,110010051,38.89475,-76.95343,0.16033452,0.33333333
